OrderID,Date,CustomerCity,customerName,ProdName,Quantity,Price,totalSales
866,2020-07-05,Amarillo,Margeaux Stygall,Open Source Code,3,32.95,98.850000000000009
863,2020-07-04,Newark,Dorthea Mirrlees,Creature Robot Arms Blueprint,1,12.0,12.0
860,2020-07-04,San Antonio,Benedikta Habben,Hexacopter Drone Blueprint,4,8.99,35.96
864,2020-07-04,Pittsburgh,Cirilo Bristoe,DX-145 Drone,4,250.0,1000.0
862,2020-07-04,Pasadena,Bern Hrishanok,Building Your First Robot,3,24.95,74.85
859,2020-07-04,Baton Rouge,Aura Carde,RCB-889 Robot,3,549.0,1647.0
861,2020-07-04,Miami Beach,Clevey Dreng,RLK-9920 Robot,3,699.0,2097.0
858,2020-07-04,Petaluma,Care Espinas,Drone Video Techniques,6,37.99,227.94
857,2020-07-03,Atlanta,Silvano Twinterman,BYOD-100,6,54.0,324.0
855,2020-07-03,Madison,Maritsa MacCaughan,Spherical Robots,4,16.75,67.0
856,2020-07-03,Paterson,Ardeen Matusevich,Virtual Reality Basics,3,29.99,89.97
853,2020-07-02,Atlanta,Iorgos Priden,All Eyes Drone Blueprint,6,9.99,59.94
850,2020-07-02,Berkeley,Rayshell Large,Hexacopter Drone Blueprint,5,8.99,44.95
854,2020-07-02,Dayton,Alvan Hawkslee,Drone Building Essentials,4,13.99,55.96
851,2020-07-02,Phoenix,Dianne Keasy,Polar Robots,4,23.99,95.96
852,2020-07-02,Davenport,Carlie Pala,Industrial 3D Printing,5,49.0,245.0
847,2020-07-01,Bellevue,Ahmad Lonie,BYOD-200,4,58.95,235.8
848,2020-07-01,Houston,Bathsheba Toothill,DA-SA702 Drone,6,399.0,2394.0
846,2020-07-01,Spokane,Seana Hinge,Delivery Drones,5,14.99,74.95
844,2020-07-01,Roanoke,Julietta Milby,BYOR-1000,3,189.0,567.0
845,2020-07-01,Brea,Laney Creagh,BYOR-1000,4,189.0,756.0
849,2020-07-01,Corpus Christi,Bary Daniely,RWW-75 Robot,4,883.0,3532.0
841,2020-06-30,Lafayette,Suki Dixcee,Delivery Drones,3,14.99,44.97
842,2020-06-30,Saint Paul,Angelo Widdup,BYOR-2640S,5,189.0,945.0
843,2020-06-30,Scranton,Davie Ewbanks,RWW-75 Robot,5,883.0,4415.0
840,2020-06-29,Lexington,Janaye Liddle,BYOR-1000,4,189.0,756.0
839,2020-06-28,Denver,Nathanial De Banke,All Eyes Drone Blueprint,4,9.99,39.96
837,2020-06-28,Minneapolis,Morten Aspray,Hexacopter Drone Blueprint,3,8.99,26.97
836,2020-06-28,San Antonio,Ronny Joannet,QuadroCopter Blueprint,4,10.99,43.96
835,2020-06-28,San Bernardino,Bastien Di Boldi,DTI-84 Drone,3,455.0,1365.0
838,2020-06-28,Redwood City,Corbin Swan,BYOR-4005,4,245.0,980.0
834,2020-06-27,Ridgely,Yvette Mayze,BYOD-400,4,119.0,476.0
833,2020-06-27,Washington,Cherey Davydochkin,DC-304 Drone,4,395.0,1580.0
832,2020-06-27,Montgomery,Clemmy Scarr,Multi Rotor Drones,4,24.95,99.8
829,2020-06-26,Columbia,Amberly Corney,Ladybug Robot Blueprint,5,12.0,60.0
831,2020-06-26,Fort Wayne,Siobhan Gildea,RCB-889 Robot,2,549.0,1098.0
828,2020-06-26,Orlando,Timoteo Panton,RCB-889 Robot,3,549.0,1647.0
830,2020-06-26,San Antonio,Sabra Battell,Drone Video Techniques,6,37.99,227.94
827,2020-06-25,Paterson,Ardeen Matusevich,Bsquare Robot Blueprint,4,8.99,35.96
823,2020-06-25,Bronx,Pace Grigoroni,BYOD-220,4,69.0,276.0
825,2020-06-25,Farmington,Cordy Corder,BYOD-350,5,89.95,449.75
822,2020-06-25,Houston,Bathsheba Toothill,BYOD-500,5,167.0,835.0
826,2020-06-25,Louisville,Yevette Harris,Understanding Arduino,5,17.5,87.5
821,2020-06-25,Fort Worth,Wylma Bohlje,BYOR-3000,3,214.0,642.0
824,2020-06-25,Reston,Werner Spark,MICR-23K Robot,4,899.0,3596.0
819,2020-06-24,Saint Louis,Gerty O'Shavlan,Ladybug Robot Blueprint,3,12.0,36.0
820,2020-06-24,Oklahoma City,Jessamine Denney,Industrial 3D Printing,1,49.0,49.0
815,2020-06-23,Winston Salem,Hermine Fruin,Cat Robot Blueprint,3,4.99,14.97
816,2020-06-23,Lexington,Renato Wadeling,BYOD-500,3,167.0,501.0
817,2020-06-23,Wichita,Deloria Haddy,Delta Robots,3,16.99,50.97
818,2020-06-23,Plano,Idell Dyson,BYOR-1500,4,189.0,756.0
814,2020-06-23,Atlanta,Randal MacDavitt,Cloud Computing,2,29.99,59.98
812,2020-06-22,Rockford,Robyn Rings,BYOD-100,5,54.0,270.0
808,2020-06-22,Cincinnati,Cassandry Schult,BYOD-300,4,89.0,356.0
811,2020-06-22,Fresno,Prisca McTerlagh,DTD-7000 Drone,2,450.0,900.0
813,2020-06-22,College Station,Gusty Mackilpatrick,Single Rotor Drones,1,14.99,14.99
809,2020-06-22,Farmington,Cordy Corder,BYOR-3535,6,225.0,1350.0
810,2020-06-22,Englewood,Norman Foale,RQTE-554 Robot,4,684.0,2736.0
807,2020-06-21,Sacramento,Skipper Bolger,DA-SA702 Drone,3,399.0,1197.0
805,2020-06-21,Alhambra,Margaretta Gales,DTD-7000 Drone,5,450.0,2250.0
806,2020-06-21,Peoria,Oralle Zoellner,Virtual Reality Basics,1,29.99,29.99
803,2020-06-20,Louisville,Mersey Shrubsall,BYOD-220,4,69.0,276.0
802,2020-06-20,Washington,Lianne Chippindall,DTI-84 Drone,2,455.0,910.0
804,2020-06-20,Tulsa,Cletis Gentreau,Single Rotor Drones,5,14.99,74.95
800,2020-06-20,Arlington,Bekki Mayhew,BYOR-2640S,3,189.0,567.0
801,2020-06-20,Oakland,Collete Corbitt,Understanding Drone Regulations,2,27.5,55.0
799,2020-06-19,San Diego,Chet Seage,Creature Robot Arms Blueprint,6,12.0,72.0
798,2020-06-19,Nashville,Junie Linnard,Panda Robot Blueprint,1,7.99,7.99
794,2020-06-19,Seattle,Kathe Duesbury,BYOD-300,4,89.0,356.0
796,2020-06-19,San Francisco,Geoffry Bonde,BYOD-350,3,89.95,269.85
793,2020-06-19,Chicago,Tadio Spavon,BYOD-400S,4,129.95,519.8
795,2020-06-19,Monticello,Constanta Addams,Helicopter Drones,4,20.95,83.8
797,2020-06-19,Fort Wayne,Adorne Zappel,Understanding Raspberry PI,2,28.99,57.98
791,2020-06-18,Denver,Tracie Pegden,BYOR-2640S,3,189.0,567.0
792,2020-06-18,Detroit,Jacquie Dewis,BYOR-3000,5,214.0,1070.0
790,2020-06-17,Ann Arbor,Bibby Yerrington,GPS Drones,4,19.99,79.96
789,2020-06-17,Baton Rouge,Viv Frankton,Understanding Drone Regulations,4,27.5,110.0
788,2020-06-17,Grand Rapids,Nicolai Wardrop,Understanding Drone Regulations,6,27.5,165.0
783,2020-06-16,Tucson,Alphonso Grzelewski,Panda Robot Blueprint,4,7.99,31.96
782,2020-06-16,Grand Rapids,Nicolai Wardrop,Sleepy Eye Blueprint,4,11.99,47.96
785,2020-06-16,Memphis,Chuck Sarvar,BYOD-400S,3,129.95,389.84999999999997
787,2020-06-16,Anchorage,Thibaud Elloy,Understanding Arduino,4,17.5,70.0
786,2020-06-16,Oklahoma City,Edwina Byrd,BYOR-1000,3,189.0,567.0
784,2020-06-16,Erie,Kacey Meeus,Understanding Raspberry PI,3,28.99,86.97
779,2020-06-15,Louisville,Noam Mariyushkin,QuadroCopter Blueprint,2,10.99,21.98
781,2020-06-15,Cincinnati,Harvey Mallows,BYOR-3535,6,225.0,1350.0
780,2020-06-15,Lake Charles,Ediva Kenford,Mapping with Drones,3,49.0,147.0
777,2020-06-14,Schenectady,Pascale Cubuzzi,BYOD-350,2,89.95,179.9
778,2020-06-14,Trenton,Lauren Le Pine,Virtual Reality Basics,6,29.99,179.94
776,2020-06-13,Winter Haven,Lily O'Reilly,GPS Drones,4,19.99,79.96
774,2020-06-13,Pasadena,Tome Ettles,BYOR-3000,3,214.0,642.0
775,2020-06-13,Memphis,Kacie MacAvaddy,Aerial Security,5,36.99,184.95000000000002
773,2020-06-12,Young America,Bat Marner,Single Rotor Drones,3,14.99,44.97
770,2020-06-11,Macon,Eduino Jablonski,BYOD-400S,4,129.95,519.8
772,2020-06-11,Denton,Carmine Priestnall,BYOD-550,5,179.0,895.0
771,2020-06-11,Oakland,Elke Porter,Articulated Robots,1,23.99,23.99
769,2020-06-11,Bridgeport,Romola O'Shiel,Delta Robots,4,16.99,67.96
766,2020-06-10,Gastonia,Trudy Plowman,Hexacopter Drone Blueprint,2,8.99,17.98
765,2020-06-10,Boston,Natalya Uppett,Drone Building Essentials,5,13.99,69.95
767,2020-06-10,Springfield,Red Winning,Helicopter Drones,3,20.95,62.849999999999994
768,2020-06-10,Scranton,Davie Ewbanks,Cloud Computing,4,29.99,119.96
759,2020-06-09,Aurora,Henrieta Cubberley,DTI-84 Drone,4,455.0,1820.0
762,2020-06-09,Long Beach,Alejandra Abry,Building Your Own Drone,1,24.99,24.99
763,2020-06-09,Fort Wayne,Tommie Schultze,Fixed Wing Drones,3,15.5,46.5
760,2020-06-09,Sacramento,Hort Treske,RQTE-554 Robot,6,684.0,4104.0
761,2020-06-09,Shawnee Mission,Patricio Coils,Drone Video Techniques,3,37.99,113.97
764,2020-06-09,Des Moines,Lucita Lesper,Robotic Essentials,4,34.99,139.96
758,2020-06-08,Bakersfield,Flinn Neate,Cat Robot Blueprint,6,4.99,29.94
756,2020-06-08,Memphis,Randall Brusin,DTI-84 Drone,5,455.0,2275.0
755,2020-06-08,Sterling,Marita Bignall,Drone Building Essentials,5,13.99,69.95
757,2020-06-08,Huntington,Yehudi Sabathe,Understanding 3D Printing,2,42.99,85.98
753,2020-06-07,Huntington,Fairlie Patesel,BYOD-220,5,69.0,345.0
751,2020-06-07,Lehigh Acres,Lynette McIver,Building Your First Robot,2,24.95,49.9
754,2020-06-07,Phoenix,Klemens Bolf,Multi Rotor Drones,6,24.95,149.7
750,2020-06-07,Woburn,Ogdon Cainey,Photograph Drones,4,14.99,59.96
752,2020-06-07,Shawnee Mission,Myrlene Knyvett,RWW-75 Robot,3,883.0,2649.0
748,2020-06-06,Cincinnati,Claybourne Andrichuk,DX-145 Drone,2,250.0,500.0
749,2020-06-06,Houston,Rikki Bevir,Delta Robots,3,16.99,50.97
747,2020-06-05,Portland,Georgy Claiton,BYOD-550,6,179.0,1074.0
745,2020-06-05,Springfield,Claude Nisuis,Building Your First Robot,4,24.95,99.8
746,2020-06-05,Melbourne,Jobyna Jordan,Building Your Own Drone,4,24.99,99.96
744,2020-06-05,Brooklyn,Britt Choppen,Multi Rotor Drones,3,24.95,74.85
743,2020-06-05,Seattle,Roselia Cullip,BYOR-4005,6,245.0,1470.0
741,2020-06-04,Wichita,Gonzalo Kitto,BYOD-200,6,58.95,353.70000000000005
740,2020-06-04,Simi Valley,Arabella Cristoferi,Drone Building Essentials,5,13.99,69.95
742,2020-06-04,Washington,Clem Baldin,Robotic Essentials,2,34.99,69.98
737,2020-06-03,Reno,Worden Gobeau,Ladybug Robot Blueprint,5,12.0,60.0
739,2020-06-03,Boca Raton,Amy Kelwaybamber,Delivery Drones,4,14.99,59.96
736,2020-06-03,Fairbanks,Dedie Perelli,Photograph Drones,4,14.99,59.96
738,2020-06-03,Lafayette,Suki Dixcee,Understanding Automation,1,44.95,44.95
727,2020-06-02,Aiken,Daveen Ottey,QuadroCopter Blueprint,4,10.99,43.96
732,2020-06-02,Winston Salem,Glenine Bruniges,BYOD-200,2,58.95,117.9
728,2020-06-02,Minneapolis,Celestina McGahern,BYOD-550,5,179.0,895.0
729,2020-06-02,New York City,Jaclyn Cleaton,DTE-QFN20 Drone,4,250.0,1000.0
735,2020-06-02,Honolulu,Ellyn Staff,Cartesian Robots,4,12.99,51.96
731,2020-06-02,Memphis,Hoyt Stainfield,MICR-23K Robot,1,899.0,899.0
734,2020-06-02,Arlington,Hyatt Darwent,RQTE-554 Robot,3,684.0,2052.0
733,2020-06-02,Atlanta,Conway Perritt,AI for Educators,1,49.95,49.95
730,2020-06-02,Flint,Tedman Stockings,Understanding Automation,4,44.95,179.8
725,2020-06-02,New Orleans,Eugenia Casale,Understanding Raspberry PI,3,28.99,86.97
726,2020-06-02,Valley Forge,Scottie Winear,Virtual Reality Basics,2,29.99,59.98
720,2020-06-01,Jacksonville,Collie Ansty,Bsquare Robot Blueprint,3,8.99,26.97
724,2020-06-01,Memphis,Barde Le feuvre,BYOD-350,5,89.95,449.75
721,2020-06-01,Rochester,Siobhan Sabbatier,BYOD-550,3,179.0,537.0
722,2020-06-01,Lafayette,Nicolais Yerson,Fixed Wing Drones,5,15.5,77.5
723,2020-06-01,Saint Petersburg,Joey Woodier,BYOR-2640S,2,189.0,378.0
719,2020-05-31,Canton,Christoforo Lanney,RTF Drones,4,16.99,67.96
716,2020-05-31,Flint,Netta Gruczka,RCB-889 Robot,4,549.0,2196.0
718,2020-05-31,Miami,Karlotte Banbridge,Mapping with Drones,5,49.0,245.0
717,2020-05-31,Schaumburg,Avrom Fullagar,Virtual Reality Basics,4,29.99,119.96
710,2020-05-30,Albany,Wolfy Halgarth,Bsquare Robot Blueprint,4,8.99,35.96
711,2020-05-30,San Jose,Hanny Goslin,BYOD-350,4,89.95,359.8
708,2020-05-30,Lima,Fiorenze Uebel,DA-SA702 Drone,2,399.0,798.0
715,2020-05-30,Glendale,Phillie Waylett,DC-304 Drone,2,395.0,790.0
713,2020-05-30,Indianapolis,Katleen Rumford,DTI-84 Drone,4,455.0,1820.0
712,2020-05-30,Lees Summit,Albert Gouldthorpe,DTI-84 Drone,5,455.0,2275.0
707,2020-05-30,Madison,Deborah Hachette,Building Your Own Drone,2,24.99,49.98
714,2020-05-30,Mobile,Greg Sprull,BYOR-4005,3,245.0,735.0
709,2020-05-30,Evansville,Kelley Garrold,Open Source Code,4,32.95,131.8
706,2020-05-29,East Saint Louis,Lorant Thumann,DTE-QFN20 Drone,3,250.0,750.0
703,2020-05-29,Buffalo,Willetta Ellingham,Building Your Own Drone,5,24.99,124.94999999999999
702,2020-05-29,Minneapolis,Reagen Bulstrode,Understanding Arduino,4,17.5,70.0
705,2020-05-29,Macon,Justus Hamblington,Drone Video Techniques,3,37.99,113.97
704,2020-05-29,Monticello,Torrie Coytes,Robotic Essentials,3,34.99,104.97
699,2020-05-28,Grand Rapids,Veradis Coste,BYOD-200,4,58.95,235.8
700,2020-05-28,Jackson,Joane Newlin,Understanding Arduino,4,17.5,70.0
698,2020-05-28,Denver,Dorian Henlon,BYOR-1000,3,189.0,567.0
701,2020-05-28,Arlington,Normie Shaw,Aerial Security,5,36.99,184.95000000000002
696,2020-05-27,Richmond,Candie Frere,BYOD-500,4,167.0,668.0
694,2020-05-27,San Jose,Marcella Patey,MICR-564K Drone,2,499.0,998.0
697,2020-05-27,San Francisco,Darrel Taunton,Drone Building Essentials,3,13.99,41.97
695,2020-05-27,Jefferson City,Hazel Butlin,BYOR-3535,5,225.0,1125.0
693,2020-05-26,Hamilton,Enrique Hynard,Sleepy Eye Blueprint,3,11.99,35.97
688,2020-05-26,Omaha,Sauveur Sein,BYOD-220,3,69.0,207.0
691,2020-05-26,Norfolk,Dorian Hakey,BYOD-400S,5,129.95,649.75
689,2020-05-26,Memphis,Wallis Gaveltone,Building Your First Robot,4,24.95,99.8
692,2020-05-26,Wichita Falls,Keri Kingwell,Delta Robots,3,16.99,50.97
690,2020-05-26,Las Vegas,Tobe Sailor,Understanding Artificial Intelligence,4,19.5,78.0
685,2020-05-25,San Antonio,Roselin Coupland,BYOD-400S,1,129.95,129.95
686,2020-05-25,Philadelphia,Jared Rosgen,RCB-889 Robot,4,549.0,2196.0
687,2020-05-25,Saint Petersburg,Morissa Vasic,Industrial 3D Printing,5,49.0,245.0
681,2020-05-24,Madison,Deborah Hachette,BYOD-350,2,89.95,179.9
684,2020-05-24,Tacoma,Donovan Linzee,BYOD-350,4,89.95,359.8
682,2020-05-24,Minneapolis,Oswell Gottschalk,BYOD-400S,1,129.95,129.95
680,2020-05-24,Pompano Beach,Fawne Mussared,Fixed Wing Drones,4,15.5,62.0
683,2020-05-24,Newark,Patricia Sherrott,RCB-889 Robot,2,549.0,1098.0
675,2020-05-23,Youngstown,Kirsti Clericoates,DTE-QFN20 Drone,2,250.0,500.0
678,2020-05-23,Atlanta,Nancie Motherwell,DX-145 Drone,4,250.0,1000.0
677,2020-05-23,Appleton,Randal Slocomb,AI for Educators,1,49.95,49.95
679,2020-05-23,Chicago,Odelle Walsh,Robotic Essentials,3,34.99,104.97
676,2020-05-23,Wichita,Nancy Le Conte,Understanding Automation,2,44.95,89.9
673,2020-05-22,Seattle,Dniren Choudhury,Hexacopter Drone Blueprint,4,8.99,35.96
672,2020-05-22,Charleston,Karon Lemasney,Cartesian Robots,3,12.99,38.97
671,2020-05-22,El Paso,Rowena McCandless,Understanding Artificial Intelligence,1,19.5,19.5
674,2020-05-22,Green Bay,Allard Dalloway,Drone Video Techniques,2,37.99,75.98
668,2020-05-21,Boca Raton,Amy Kelwaybamber,Sleepy Eye Blueprint,4,11.99,47.96
670,2020-05-21,Saginaw,Jerrome Dowling,BYOD-300,6,89.0,534.0
669,2020-05-21,Greenville,Dory Drysdale,BYOR-1000,5,189.0,945.0
666,2020-05-21,El Paso,Sim Bowler,RCB-889 Robot,2,549.0,1098.0
667,2020-05-21,San Antonio,Roselin Coupland,AI for Educators,1,49.95,49.95
663,2020-05-20,Minneapolis,Benedikt Isson,Sleepy Eye Blueprint,4,11.99,47.96
660,2020-05-20,Birmingham,Ginger Daspar,MICR-564K Drone,5,499.0,2495.0
665,2020-05-20,Springfield,Conrade Allder,Multi Rotor Drones,5,24.95,124.75
664,2020-05-20,Springfield,Godfry Macenzy,Polar Robots,6,23.99,143.94
661,2020-05-20,Peoria,Brit McConigal,BYOR-1000,3,189.0,567.0
662,2020-05-20,Lubbock,Mattie Janicki,RCB-889 Robot,5,549.0,2745.0
657,2020-05-19,Brooklyn,Roland Shiel,QuadroCopter Blueprint,3,10.99,32.97
653,2020-05-19,Richmond,Diana Sollett,BYOD-100,3,54.0,162.0
656,2020-05-19,Las Vegas,Darsie Whitland,BYOD-400,1,119.0,119.0
659,2020-05-19,White Plains,Wren Rowlstone,DTD-7000 Drone,4,450.0,1800.0
652,2020-05-19,Louisville,Stacy Mahomet,DTE-QFN20 Drone,2,250.0,500.0
651,2020-05-19,Dallas,Fairfax Bendle,MICR-564K Drone,3,499.0,1497.0
654,2020-05-19,Denton,Carmine Priestnall,RQTE-554 Robot,5,684.0,3420.0
658,2020-05-19,Houston,Ilise Wasiela,AI for Educators,4,49.95,199.8
655,2020-05-19,Young America,Karolina Pieter,Cloud Computing,2,29.99,59.98
649,2020-05-18,San Diego,Amerigo Reck,Sleepy Eye Blueprint,3,11.99,35.97
650,2020-05-18,Denver,Luca Arnaudon,RTF Drones,3,16.99,50.97
647,2020-05-18,Silver Spring,Jacques Simonsen,RLK-9920 Robot,6,699.0,4194.0
648,2020-05-18,Saint Paul,Cyndia Tupling,Understanding Raspberry PI,3,28.99,86.97
640,2020-05-17,Phoenix,Magdalen Downing,Sleepy Eye Blueprint,4,11.99,47.96
646,2020-05-17,Salt Lake City,Bobby Froom,BYOD-200,3,58.95,176.85000000000002
643,2020-05-17,Chicago,Ely Hightown,BYOD-550,2,179.0,358.0
641,2020-05-17,Hartford,Lorena Dibb,DTI-84 Drone,5,455.0,2275.0
645,2020-05-17,Aurora,Carly Neno,Understanding Arduino,5,17.5,87.5
644,2020-05-17,Reno,Wat Giacubo,Drone Video Techniques,5,37.99,189.95000000000002
642,2020-05-17,North Port,Jackie Johnes,Open Source Code,4,32.95,131.8
639,2020-05-16,Hampton,Cliff Stanion,BYOD-100,3,54.0,162.0
635,2020-05-16,Oklahoma City,Edwina Byrd,BYOD-550,5,179.0,895.0
637,2020-05-16,Warren,Betty Petheridge,DA-SA702 Drone,6,399.0,2394.0
638,2020-05-16,Fort Wayne,Saloma Hannaford,DC-304 Drone,4,395.0,1580.0
634,2020-05-16,Cincinnati,Kelley De Matteis,RCB-889 Robot,3,549.0,1647.0
636,2020-05-16,Oakland,Loutitia Cota,Mapping with Drones,3,49.0,147.0
631,2020-05-15,Dearborn,Jerry Nizet,All Eyes Drone Blueprint,3,9.99,29.97
632,2020-05-15,San Diego,Wandie Lyness,Photograph Drones,5,14.99,74.95
633,2020-05-15,Tacoma,Darb Meaddowcroft,BYOR-3535,2,225.0,450.0
630,2020-05-15,Mobile,Birgitta Decourcy,Robotic Essentials,4,34.99,139.96
623,2020-05-14,Birmingham,Llewellyn Fromont,QuadroCopter Blueprint,2,10.99,21.98
628,2020-05-14,Springfield,Kristen Bolingbroke,BYOD-400,5,119.0,595.0
626,2020-05-14,Santa Fe,Pavlov Jermey,MICR-564K Drone,1,499.0,499.0
625,2020-05-14,Atlanta,Ferd Sline,Spherical Robots,4,16.75,67.0
627,2020-05-14,Washington,Georgena Brettle,BYOR-3000,2,214.0,428.0
624,2020-05-14,Springfield,Haroun Donaldson,RLK-9920 Robot,3,699.0,2097.0
629,2020-05-14,Detroit,Trstram Hamil,Understanding Drone Regulations,1,27.5,27.5
620,2020-05-13,Washington,Cherey Davydochkin,Hexacopter Drone Blueprint,2,8.99,17.98
618,2020-05-13,Bronx,Janek Yerborn,BYOD-100,3,54.0,162.0
616,2020-05-13,Tacoma,Chaddy Droghan,Delta Robots,5,16.99,84.949999999999989
621,2020-05-13,Tampa,Shelley Shee,Photograph Drones,5,14.99,74.95
617,2020-05-13,Roanoke,Magdalena Nurdin,BYOR-1500,1,189.0,189.0
622,2020-05-13,Prescott,Newton Iglesia,RCB-889 Robot,4,549.0,2196.0
619,2020-05-13,Lexington,Grant Scandrett,Open Source Code,4,32.95,131.8
613,2020-05-12,Milwaukee,Yves Althrop,BYOD-200,3,58.95,176.85000000000002
615,2020-05-12,Hagerstown,Trip Trowel,Delta Robots,3,16.99,50.97
614,2020-05-12,Chicago,Renato Tuxwell,Open Source Code,4,32.95,131.8
609,2020-05-11,Schenectady,Pascale Cubuzzi,Creature Robot Arms Blueprint,3,12.0,36.0
611,2020-05-11,Tucson,Aubree Pomphrey,SCARA Robots,3,19.5,58.5
608,2020-05-11,Oakland,Raimundo Avard,Understanding Arduino,3,17.5,52.5
610,2020-05-11,Sioux Falls,Isabel Soro,Cloud Computing,2,29.99,59.98
612,2020-05-11,Fresno,Jerrold Hector,Mapping with Drones,2,49.0,98.0
607,2020-05-10,Albany,Ben Yitzhok,MICR-564K Drone,6,499.0,2994.0
606,2020-05-10,Miami,Catlaina Renon,Spherical Robots,3,16.75,50.25
604,2020-05-10,Alexandria,Isahella Bastock,BYOR-3535,5,225.0,1125.0
605,2020-05-10,Garland,Burnard Stichel,Drone Video Techniques,2,37.99,75.98
596,2020-05-09,Mobile,Birgitta Decourcy,Hexacopter Drone Blueprint,2,8.99,17.98
595,2020-05-09,Chicago,Tadio Spavon,QuadroCopter Blueprint,4,10.99,43.96
602,2020-05-09,Tuscaloosa,Trixie Janisson,Sleepy Eye Blueprint,2,11.99,23.98
597,2020-05-09,Arlington,Hyatt Darwent,Sleepy Eye Blueprint,3,11.99,35.97
599,2020-05-09,Oxnard,Raina Ranyelld,DTD-7000 Drone,3,450.0,1350.0
601,2020-05-09,Cape Coral,Eleni Nardi,DTD-7000 Drone,3,450.0,1350.0
600,2020-05-09,Jamaica,Johannah Jackways,RTF Drones,3,16.99,50.97
594,2020-05-09,New Orleans,Marijn Alden,RTF Drones,4,16.99,67.96
598,2020-05-09,Lakeland,Carmelia Rohfsen,BYOR-2640S,2,189.0,378.0
603,2020-05-09,Philadelphia,Krystyna Coyte,BYOR-3000,5,214.0,1070.0
589,2020-05-08,Roanoke,Donnell Standen,All Eyes Drone Blueprint,3,9.99,29.97
584,2020-05-08,Corpus Christi,Nolana Duplain,Hexacopter Drone Blueprint,2,8.99,17.98
586,2020-05-08,Greensboro,Earlie Mergue,QuadroCopter Blueprint,3,10.99,32.97
588,2020-05-08,Philadelphia,Mikol Yitzhak,QuadroCopter Blueprint,5,10.99,54.95
585,2020-05-08,Lehigh Acres,Lynette McIver,BYOD-550,1,179.0,179.0
592,2020-05-08,Los Angeles,Rayner Echalier,DX-145 Drone,1,250.0,250.0
591,2020-05-08,Philadelphia,Babara Abrahamsson,GPS Drones,4,19.99,79.96
590,2020-05-08,Atlanta,Hetty Insworth,Helicopter Drones,4,20.95,83.8
593,2020-05-08,San Antonio,Bald Pettisall,RLK-9920 Robot,5,699.0,3495.0
587,2020-05-08,Daytona Beach,Alexei Southall,Robotic Essentials,3,34.99,104.97
579,2020-05-07,Grand Rapids,Veradis Coste,Ladybug Robot Blueprint,2,12.0,24.0
583,2020-05-07,Akron,Tessa Charette,BYOD-220,2,69.0,138.0
580,2020-05-07,Fargo,Zonda Poolman,BYOD-500,5,167.0,835.0
581,2020-05-07,Houston,Vernice Elvidge,Polar Robots,3,23.99,71.97
582,2020-05-07,Albuquerque,Cecil Ives,Drone Video Techniques,2,37.99,75.98
575,2020-05-06,Huntington,Yehudi Sabathe,All Eyes Drone Blueprint,2,9.99,19.98
578,2020-05-06,Brooklyn,Byran Bowering,QuadroCopter Blueprint,1,10.99,10.99
576,2020-05-06,Tucson,Stanton Hasnip,Sleepy Eye Blueprint,4,11.99,47.96
577,2020-05-06,San Antonio,Sabra Battell,Understanding 3D Printing,5,42.99,214.95000000000002
571,2020-05-05,Memphis,Ursula Logsdale,Drone Building Essentials,5,13.99,69.95
572,2020-05-05,El Paso,Giavani Newlands,Spherical Robots,3,16.75,50.25
573,2020-05-05,Austin,Devlin Nock,Mapping with Drones,2,49.0,98.0
574,2020-05-05,Schenectady,Marena Plewman,Understanding 3D Printing,3,42.99,128.97
568,2020-05-04,Philadelphia,Abel Strike,Hexacopter Drone Blueprint,4,8.99,35.96
570,2020-05-04,Brooklyn,Mordy Braunston,Hexacopter Drone Blueprint,6,8.99,53.94
569,2020-05-04,Davenport,Kaycee Marshfield,BYOD-200,2,58.95,117.9
567,2020-05-04,Chico,Tracy Lynock,BYOD-220,4,69.0,276.0
565,2020-05-04,Washington,Briant Wybrow,BYOD-400S,4,129.95,519.8
566,2020-05-04,Memphis,Cornela Bunnell,DA-SA702 Drone,2,399.0,798.0
561,2020-05-03,San Bernardino,Curran Oaks,Creature Robot Arms Blueprint,2,12.0,24.0
564,2020-05-03,Akron,Rowland Eldered,Hexacopter Drone Blueprint,2,8.99,17.98
562,2020-05-03,Columbus,Devi Shelborne,Sleepy Eye Blueprint,2,11.99,23.98
563,2020-05-03,Orlando,Sherry McFarlan,Understanding Arduino,4,17.5,70.0
560,2020-05-02,Pittsburgh,Saundra Ambler,DTI-84 Drone,2,455.0,910.0
558,2020-05-01,Portland,Vonnie Purvey,Sleepy Eye Blueprint,2,11.99,23.98
559,2020-05-01,San Bernardino,Murray Keys,BYOD-500,2,167.0,334.0
555,2020-04-30,Schaumburg,Avrom Fullagar,Cat Robot Blueprint,5,4.99,24.950000000000003
557,2020-04-30,Saint Louis,Rhody Hankey,SCARA Robots,4,19.5,78.0
554,2020-04-30,Birmingham,Llewellyn Fromont,BYOR-4005,3,245.0,735.0
556,2020-04-30,Omaha,Pearl Lory,RQTE-554 Robot,3,684.0,2052.0
553,2020-04-30,Seattle,Terry Fern,Aerial Security,6,36.99,221.94
552,2020-04-29,Pasadena,Theadora Pavlov,Ladybug Robot Blueprint,6,12.0,72.0
548,2020-04-29,Seattle,Dniren Choudhury,Helicopter Drones,5,20.95,104.75
549,2020-04-29,Amarillo,Philipa Tomeo,SCARA Robots,2,19.5,39.0
